32143	31913	31914	32142
31913	31923	31924	31914
31923	31933	31934	31924
31933	31943	31944	31934
31943	31953	31954	31944
31953	31963	31964	31954
31963	31973	31974	31964
31973	31983	31984	31974
31983	31993	31994	31984
32142	31914	31915	32141
31914	31924	31925	31915
31924	31934	31935	31925
31934	31944	31945	31935
31944	31954	31955	31945
31954	31964	31965	31955
31964	31974	31975	31965
31974	31984	31985	31975
31984	31994	31995	31985
32141	31915	31916	32140
31915	31925	31926	31916
31925	31935	31936	31926
31935	31945	31946	31936
31945	31955	31956	31946
31955	31965	31966	31956
31965	31975	31976	31966
31975	31985	31986	31976
31985	31995	31996	31986
32140	31916	31917	32139
31916	31926	31927	31917
31926	31936	31937	31927
31936	31946	31947	31937
31946	31956	31957	31947
31956	31966	31967	31957
31966	31976	31977	31967
31976	31986	31987	31977
31986	31996	31997	31987
32139	31917	31918	32138
31917	31927	31928	31918
31927	31937	31938	31928
31937	31947	31948	31938
31947	31957	31958	31948
31957	31967	31968	31958
31967	31977	31978	31968
31977	31987	31988	31978
31987	31997	31998	31988
32138	31918	31919	32137
31918	31928	31929	31919
31928	31938	31939	31929
31938	31948	31949	31939
31948	31958	31959	31949
31958	31968	31969	31959
31968	31978	31979	31969
31978	31988	31989	31979
31988	31998	31999	31989
32137	31919	31920	32136
31919	31929	31930	31920
31929	31939	31940	31930
31939	31949	31950	31940
31949	31959	31960	31950
31959	31969	31970	31960
31969	31979	31980	31970
31979	31989	31990	31980
31989	31999	32000	31990
32136	31920	31921	32135
31920	31930	31931	31921
31930	31940	31941	31931
31940	31950	31951	31941
31950	31960	31961	31951
31960	31970	31971	31961
31970	31980	31981	31971
31980	31990	31991	31981
31990	32000	32001	31991
32135	31921	31922	32133
31921	31931	31932	31922
31931	31941	31942	31932
31941	31951	31952	31942
31951	31961	31962	31952
31961	31971	31972	31962
31971	31981	31982	31972
31981	31991	31992	31982
31991	32001	32002	31992
32133	31922	32145	32134
31922	31932	32146	32145
31932	31942	32147	32146
31942	31952	32148	32147
31952	31962	32149	32148
31962	31972	32150	32149
31972	31982	32151	32150
31982	31992	32152	32151
31992	32002	32153	32152
32144	32188	31913	32143
32188	32187	31923	31913
32187	32186	31933	31923
32186	32185	31943	31933
32185	32184	31953	31943
32184	32183	31963	31953
32183	32182	31973	31963
32182	32181	31983	31973
32181	32180	31993	31983
