12513	12283	12284	12512
12283	12293	12294	12284
12293	12303	12304	12294
12303	12313	12314	12304
12313	12323	12324	12314
12323	12333	12334	12324
12333	12343	12344	12334
12343	12353	12354	12344
12353	12363	12364	12354
12512	12284	12285	12511
12284	12294	12295	12285
12294	12304	12305	12295
12304	12314	12315	12305
12314	12324	12325	12315
12324	12334	12335	12325
12334	12344	12345	12335
12344	12354	12355	12345
12354	12364	12365	12355
12511	12285	12286	12510
12285	12295	12296	12286
12295	12305	12306	12296
12305	12315	12316	12306
12315	12325	12326	12316
12325	12335	12336	12326
12335	12345	12346	12336
12345	12355	12356	12346
12355	12365	12366	12356
12510	12286	12287	12509
12286	12296	12297	12287
12296	12306	12307	12297
12306	12316	12317	12307
12316	12326	12327	12317
12326	12336	12337	12327
12336	12346	12347	12337
12346	12356	12357	12347
12356	12366	12367	12357
12509	12287	12288	12508
12287	12297	12298	12288
12297	12307	12308	12298
12307	12317	12318	12308
12317	12327	12328	12318
12327	12337	12338	12328
12337	12347	12348	12338
12347	12357	12358	12348
12357	12367	12368	12358
12508	12288	12289	12507
12288	12298	12299	12289
12298	12308	12309	12299
12308	12318	12319	12309
12318	12328	12329	12319
12328	12338	12339	12329
12338	12348	12349	12339
12348	12358	12359	12349
12358	12368	12369	12359
12507	12289	12290	12506
12289	12299	12300	12290
12299	12309	12310	12300
12309	12319	12320	12310
12319	12329	12330	12320
12329	12339	12340	12330
12339	12349	12350	12340
12349	12359	12360	12350
12359	12369	12370	12360
12506	12290	12291	12505
12290	12300	12301	12291
12300	12310	12311	12301
12310	12320	12321	12311
12320	12330	12331	12321
12330	12340	12341	12331
12340	12350	12351	12341
12350	12360	12361	12351
12360	12370	12371	12361
12505	12291	12292	12503
12291	12301	12302	12292
12301	12311	12312	12302
12311	12321	12322	12312
12321	12331	12332	12322
12331	12341	12342	12332
12341	12351	12352	12342
12351	12361	12362	12352
12361	12371	12372	12362
12503	12292	12515	12504
12292	12302	12516	12515
12302	12312	12517	12516
12312	12322	12518	12517
12322	12332	12519	12518
12332	12342	12520	12519
12342	12352	12521	12520
12352	12362	12522	12521
12362	12372	12523	12522
12514	12558	12283	12513
12558	12557	12293	12283
12557	12556	12303	12293
12556	12555	12313	12303
12555	12554	12323	12313
12554	12553	12333	12323
12553	12552	12343	12333
12552	12551	12353	12343
12551	12550	12363	12353
