37801	37807	37806	37800
37802	37808	37807	37801
37803	37809	37808	37802
37804	37810	37809	37803
37805	37811	37810	37804
37725	37726	37811	37805
37807	37813	37812	37806
37808	37814	37813	37807
37809	37815	37814	37808
37810	37816	37815	37809
37811	37817	37816	37810
37726	37727	37817	37811
37813	37819	37818	37812
37814	37820	37819	37813
37815	37821	37820	37814
37816	37822	37821	37815
37817	37823	37822	37816
37727	37728	37823	37817
37819	37825	37824	37818
37820	37826	37825	37819
37821	37827	37826	37820
37822	37828	37827	37821
37823	37829	37828	37822
37728	37729	37829	37823
37825	37831	37830	37824
37826	37832	37831	37825
37827	37833	37832	37826
37828	37834	37833	37827
37829	37835	37834	37828
37729	37730	37835	37829
37831	37837	37836	37830
37832	37838	37837	37831
37833	37839	37838	37832
37834	37840	37839	37833
37835	37841	37840	37834
37730	37731	37841	37835
37837	37843	37842	37836
37838	37844	37843	37837
37839	37845	37844	37838
37840	37846	37845	37839
37841	37847	37846	37840
37731	37732	37847	37841
37843	37849	37848	37842
37844	37850	37849	37843
37845	37851	37850	37844
37846	37852	37851	37845
37847	37853	37852	37846
37732	37733	37853	37847
37849	37855	37854	37848
37850	37856	37855	37849
37851	37857	37856	37850
37852	37858	37857	37851
37853	37859	37858	37852
37733	37734	37859	37853
37855	37861	37860	37854
37856	37862	37861	37855
37857	37863	37862	37856
37858	37864	37863	37857
37859	37865	37864	37858
37734	37735	37865	37859
37861	37867	37866	37860
37862	37868	37867	37861
37863	37869	37868	37862
37864	37870	37869	37863
37865	37871	37870	37864
37735	37736	37871	37865
37867	37873	37872	37866
37868	37874	37873	37867
37869	37875	37874	37868
37870	37876	37875	37869
37871	37877	37876	37870
37736	37737	37877	37871
37873	37879	37878	37872
37874	37880	37879	37873
37875	37881	37880	37874
37876	37882	37881	37875
37877	37883	37882	37876
37879	37885	37884	37878
37880	37886	37885	37879
37881	37887	37886	37880
37882	37888	37887	37881
37883	37889	37888	37882
37885	37891	37890	37884
37886	37892	37891	37885
37887	37893	37892	37886
37888	37894	37893	37887
37889	37895	37894	37888
37891	37897	37896	37890
37892	37898	37897	37891
37893	37899	37898	37892
37894	37900	37899	37893
37895	37901	37900	37894
50069	50064	50067	50068
50068	50067	50071	50070
50079	50062	50063	50078
50078	50063	50064	50069
50084	50083	28762	28784
50083	50085	28740	28762
50087	50088	50085	50083
50089	50087	50083	50084
50098	50097	28916	28938
50097	50099	28894	28916
50101	50070	50102	50100
50112	50089	50084	50111
50111	50084	28784	28806
50113	50068	50070	50101
50125	50126	50087	50089
50127	50125	50089	50112
50135	50136	50138	50137
50140	50135	50137	50139
50139	50137	50138	50141
50142	50143	50144	50099
50145	50142	50099	50097
50147	50112	50111	50146
50146	50111	28806	28828
50126	50148	50088	50087
50155	50154	50143	50142
50156	50157	50154	50155
50156	50155	50142	50145
50158	50145	50097	50098
50160	50162	50161	50159
50159	50161	50164	50163
50165	50166	50168	50167
50148	50165	50167	50088
50167	50168	50169	50088
50138	50181	50158	50182
50136	50183	50181	50138
50157	50159	50163	50154
50184	50160	50159	50157
50181	50156	50145	50158
50099	50144	28872	28894
50186	50147	50146	50185
50185	50146	28828	28850
50188	50187	50166	50165
50189	50190	50187	50188
50189	50188	50165	50148
50088	50169	50191	50085
50192	50069	50068	50113
50141	50138	50182	50198
50202	50184	50157	50156
50183	50202	50156	50181
50144	50185	28850	28872
50163	50164	50147	50186
50164	50127	50112	50147
50169	50101	50100	50191
50168	50113	50101	50169
50085	50191	28718	28740
50143	50186	50185	50144
50154	50163	50186	50143
50187	50218	50192	50166
50190	50219	50218	50187
50220	50221	50190	50189
50166	50192	50113	50168
50236	50235	50135	50140
37806	37812	50235	50236
50237	50238	50184	50202
50239	50237	50202	50183
50240	50242	50241	50162
50162	50241	50243	50161
50219	50079	50078	50218
50244	50245	50079	50219
50221	50244	50219	50190
50248	50224	50225	50245
50245	50225	50062	50079
50071	50086	50227	50226
50070	50071	50226	50102
50198	50182	50254	50255
50182	50158	50098	50254
37818	37824	50239	50256
37812	37818	50256	50235
50123	50236	50140	50119
37800	37806	50236	50123
50255	50254	28960	28982
50254	50098	28938	28960
50238	50258	50160	50184
50262	50261	50259	50260
50261	50263	50220	50259
37848	37854	50242	50240
50264	50265	50244	50221
50263	50264	50221	50220
50218	50078	50069	50192
37890	37896	50224	50248
50120	50139	50141	50214
50214	50141	50198	50215
50235	50256	50136	50135
50256	50239	50183	50136
50201	50255	28982	29004
50258	50240	50162	50160
37866	37872	50263	50261
37860	37866	50261	50262
50243	50277	50125	50127
50161	50243	50127	50164
37878	37884	50265	50264
37872	37878	50264	50263
50265	50248	50245	50244
50215	50198	50255	50201
50119	50140	50139	50120
37830	37836	50238	50237
37824	37830	50237	50239
50260	50259	50279	50277
50259	50220	50189	50279
37854	37860	50262	50242
50279	50189	50148	50126
50277	50279	50126	50125
37884	37890	50248	50265
37836	37842	50258	50238
50242	50262	50260	50241
50241	50260	50277	50243
37842	37848	50240	50258
