56701	56471	56472	56700
56471	56481	56482	56472
56481	56491	56492	56482
56491	56501	56502	56492
56501	56511	56512	56502
56511	56521	56522	56512
56521	56531	56532	56522
56531	56541	56542	56532
56541	56551	56552	56542
56700	56472	56473	56699
56472	56482	56483	56473
56482	56492	56493	56483
56492	56502	56503	56493
56502	56512	56513	56503
56512	56522	56523	56513
56522	56532	56533	56523
56532	56542	56543	56533
56542	56552	56553	56543
56699	56473	56474	56698
56473	56483	56484	56474
56483	56493	56494	56484
56493	56503	56504	56494
56503	56513	56514	56504
56513	56523	56524	56514
56523	56533	56534	56524
56533	56543	56544	56534
56543	56553	56554	56544
56698	56474	56475	56697
56474	56484	56485	56475
56484	56494	56495	56485
56494	56504	56505	56495
56504	56514	56515	56505
56514	56524	56525	56515
56524	56534	56535	56525
56534	56544	56545	56535
56544	56554	56555	56545
56697	56475	56476	56696
56475	56485	56486	56476
56485	56495	56496	56486
56495	56505	56506	56496
56505	56515	56516	56506
56515	56525	56526	56516
56525	56535	56536	56526
56535	56545	56546	56536
56545	56555	56556	56546
56696	56476	56477	56695
56476	56486	56487	56477
56486	56496	56497	56487
56496	56506	56507	56497
56506	56516	56517	56507
56516	56526	56527	56517
56526	56536	56537	56527
56536	56546	56547	56537
56546	56556	56557	56547
56695	56477	56478	56694
56477	56487	56488	56478
56487	56497	56498	56488
56497	56507	56508	56498
56507	56517	56518	56508
56517	56527	56528	56518
56527	56537	56538	56528
56537	56547	56548	56538
56547	56557	56558	56548
56694	56478	56479	56693
56478	56488	56489	56479
56488	56498	56499	56489
56498	56508	56509	56499
56508	56518	56519	56509
56518	56528	56529	56519
56528	56538	56539	56529
56538	56548	56549	56539
56548	56558	56559	56549
56693	56479	56480	56691
56479	56489	56490	56480
56489	56499	56500	56490
56499	56509	56510	56500
56509	56519	56520	56510
56519	56529	56530	56520
56529	56539	56540	56530
56539	56549	56550	56540
56549	56559	56560	56550
56691	56480	56703	56692
56480	56490	56704	56703
56490	56500	56705	56704
56500	56510	56706	56705
56510	56520	56707	56706
56520	56530	56708	56707
56530	56540	56709	56708
56540	56550	56710	56709
56550	56560	56711	56710
56702	56746	56471	56701
56746	56745	56481	56471
56745	56744	56491	56481
56744	56743	56501	56491
56743	56742	56511	56501
56742	56741	56521	56511
56741	56740	56531	56521
56740	56739	56541	56531
56739	56738	56551	56541
