32921	32932	32933	32922
32911	32921	32922	32912
32901	32911	32912	32902
32891	32901	32902	32892
32881	32891	32892	32882
32871	32881	32882	32872
32861	32871	32872	32862
32851	32861	32862	32852
32841	32851	32852	32842
32920	32931	32932	32921
32910	32920	32921	32911
32900	32910	32911	32901
32890	32900	32901	32891
32880	32890	32891	32881
32870	32880	32881	32871
32860	32870	32871	32861
32850	32860	32861	32851
32840	32850	32851	32841
32919	32930	32931	32920
32909	32919	32920	32910
32899	32909	32910	32900
32889	32899	32900	32890
32879	32889	32890	32880
32869	32879	32880	32870
32859	32869	32870	32860
32849	32859	32860	32850
32839	32849	32850	32840
32918	32929	32930	32919
32908	32918	32919	32909
32898	32908	32909	32899
32888	32898	32899	32889
32878	32888	32889	32879
32868	32878	32879	32869
32858	32868	32869	32859
32848	32858	32859	32849
32838	32848	32849	32839
32917	32928	32929	32918
32907	32917	32918	32908
32897	32907	32908	32898
32887	32897	32898	32888
32877	32887	32888	32878
32867	32877	32878	32868
32857	32867	32868	32858
32847	32857	32858	32848
32837	32847	32848	32838
32916	32927	32928	32917
32906	32916	32917	32907
32896	32906	32907	32897
32886	32896	32897	32887
32876	32886	32887	32877
32866	32876	32877	32867
32856	32866	32867	32857
32846	32856	32857	32847
32836	32846	32847	32837
32915	32926	32927	32916
32905	32915	32916	32906
32895	32905	32906	32896
32885	32895	32896	32886
32875	32885	32886	32876
32865	32875	32876	32866
32855	32865	32866	32856
32845	32855	32856	32846
32835	32845	32846	32836
32914	32925	32926	32915
32904	32914	32915	32905
32894	32904	32905	32895
32884	32894	32895	32885
32874	32884	32885	32875
32864	32874	32875	32865
32854	32864	32865	32855
32844	32854	32855	32845
32834	32844	32845	32835
32913	32923	32925	32914
32903	32913	32914	32904
32893	32903	32904	32894
32883	32893	32894	32884
32873	32883	32884	32874
32863	32873	32874	32864
32853	32863	32864	32854
32843	32853	32854	32844
32833	32843	32844	32834
32935	32924	32923	32913
32936	32935	32913	32903
32937	32936	32903	32893
32938	32937	32893	32883
32939	32938	32883	32873
32940	32939	32873	32863
32941	32940	32863	32853
32942	32941	32853	32843
32943	32942	32843	32833
32922	32933	32934	32980
32912	32922	32980	32979
32902	32912	32979	32978
32892	32902	32978	32977
32882	32892	32977	32976
32872	32882	32976	32975
32862	32872	32975	32974
32852	32862	32974	32973
32842	32852	32973	32972
